year,pair,original_text,translation,human_mqm_score,fluency2,gemba_mqm,disagreement,f2_overestimates,issue_type,severity,low_confidence,main_issue
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает в себя онлайн-доступ к экспертной помощи от сертифицированных специалистов Norton.,-0.0,2.1979471059780797,95.0,0.8353041406197292,False,calque,minor,False,The phrase 'экспертной помощи' is a literal rendering of 'expert help'; 'помощь экспертов' or 'квалифицированная помощь' is more natural in Russian.
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает в себя онлайн-доступ к экспертной помощи от сертифицированных специалистов Norton.,-0.0,2.1979471059780797,95.0,0.8353041406197292,False,calque,minor,False,The phrase 'экспертная помощь' is a literal translation of 'expert help' and sounds slightly unnatural compared to 'помощь экспертов'.
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает онлайн-доступ к экспертной помощи от сертифицированных технических специалистов Norton.,-0.0,2.1985867011308433,95.0,0.8349729849773738,False,calque,minor,False,"The translation follows the English structure too closely, resulting in slightly unnatural collocations like 'экспертная помощь' instead of 'помощь экспертов'."
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","Толпы людей, отчаянно пытающихся купить рубашки, разработанные загадочным уличным художником Бэнкси, были замечены в Бристоле, Великобритания.",-1.0,1.7163512318972816,95.0,0.8283365697288223,False,collocation,minor,False,The translation uses 'рубашки' for 'shirts' (likely T-shirts in this context) and mirrors the English passive voice structure too closely.
wmt22,en-ru,"If there is a mistake, please let us know as soon as possible so that we can cancel the order and so that you can re-purchase with the correct address.","В случае ошибки, пожалуйста, сообщите нам как можно скорее, чтобы мы могли отменить заказ и чтобы вы могли повторно совершить покупку с правильным адресом.",-1.0,1.7226381857241548,95.0,0.8250814477598691,False,calque,minor,False,"The translation mirrors the English 'so that... and so that' structure and uses clunky, non-idiomatic phrasing for 're-purchase'."
wmt22,en-ru,"Could you confirm the order number, name on the account, email address and delivery address please?","Не могли бы вы подтвердить номер заказа, имя в учетной записи, адрес электронной почты и адрес доставки, пожалуйста?",-0.0,2.2202377064114303,95.0,0.8237629992069188,False,calque,minor,False,"The translation mirrors the English sentence structure and prepositional phrases too closely, resulting in a slightly unnatural 'translationese' feel."
wmt22,en-ru,"Could you confirm the order number, name on the account, email address and delivery address please?","Не могли бы вы подтвердить номер заказа, имя в учетной записи, адрес электронной почты и адрес доставки, пожалуйста?",-0.0,2.2202377064114303,95.0,0.8237629992069188,False,calque,minor,False,"The translation mirrors the English sentence structure and prepositional phrases too closely, resulting in a slightly unnatural 'translationese' feel."
wmt22,en-ru,"Could you confirm the order number, name on the account, email address and delivery address please?","Не могли бы вы подтвердить номер заказа, имя в учетной записи, адрес электронной почты и адрес доставки, пожалуйста?",-0.0,2.2202377064114303,95.0,0.8237629992069188,False,calque,minor,False,"The translation mirrors the English sentence structure and prepositional phrases too closely, resulting in a slightly unnatural 'translationese' feel."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer verstellbarer Lederschultergurt",-0.0,2.2207801464087504,95.0,0.8234821464440802,False,calque,minor,True,"The translation mirrors the English pre-nominal adjective structure for measurements, which results in a clunky and less natural German phrasing."
wmt22,en-ru,Free Training on CompTIA A+ | Will Cover Full Course,Бесплатный тренинг по CompTIA A+ | Охватит полный курс,-1.0,1.730969433105508,95.0,0.820767876016443,False,calque,minor,False,"The translation uses a literal verbal construction 'Охватит' to mirror 'Will cover', which sounds unnatural and redundant in a Russian headline."
wmt22,en-ru,"I'm sorry but I don't see that you have sign in to your account, unless you have another account.","Извините, но я не вижу, что вы вошли в свой аккаунт, если только у вас нет другого аккаунта.",-0.0,2.2286416288108355,95.0,0.819411799376128,False,calque,minor,True,"The construction 'я не вижу, что' is a literal calque of 'I don't see that'; in Russian, the subjunctive 'чтобы' is more natural in this context."
wmt22,zh-en,左右我觉得一般是指约束和自由，中国从历史文化的先天基因导致中国整体应该是偏左。,"Left and right I think generally refers to constraint and freedom, China from the innate genes of history and culture lead to China as a whole should be on the left.",-2.0,1.239304450217539,80.0,0.8190136688925642,False,calque,major,False,"The translation is a structural calque of the Chinese source, resulting in a run-on sentence with poor syntax and non-standard collocations."
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","Толпы людей, отчаянно пытающихся купить рубашки, разработанные таинственным уличным художником Бэнкси, были замечены в Бристоле, Великобритания.",-1.0,1.7362626337901326,95.0,0.8180272778970565,False,calque,minor,False,"The translation mirrors the English passive structure and word order, resulting in stiff 'translationese' rather than natural Russian."
wmt22,en-ru,"I am a Midwesterner, and have always been nice to PJ’s face, so I told her I was sorry, that sucked, what about this project we’re both on?","Я житель Среднего Запада и всегда был мил к П.Дж., поэтому я сказал ей, что сожалею, это отстой, а как насчет этого проекта, в котором мы оба работаем?",-1.1,1.68798690290447,95.0,0.8173906550471921,False,collocation,minor,False,The phrase 'был мил к' is an unnatural collocation and fails to idiomatically translate 'nice to someone's face'.
wmt22,en-ru,We will only send you a new order.,Мы отправим вам только новый заказ.,-0.0,2.2374479091963124,100.0,0.8148522753941008,False,calque,minor,False,"The translation is a literal mirror of the English structure, resulting in a stiff, slightly unnatural tone for Russian customer communication."
wmt22,en-ru,We will only send you a new order.,Мы отправим вам только новый заказ.,-0.0,2.2374479091963124,100.0,0.8148522753941008,False,calque,minor,False,"The translation is a literal mirror of the English structure, resulting in a stiff, slightly unnatural tone for Russian customer communication."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer verstellbarer Schulterriemen aus Leder",-0.0,2.2389272105008193,95.0,0.8140863549964642,False,calque,minor,False,"The translation mirrors the English adjective-heavy syntax, which feels stiff and unnatural in German product descriptions."
wmt22,en-ru,Tap the #PRS_ORG# icon at the top of the screen.,Нажмите на значок # PRS _ ORG # в верхней части экрана.,-1.0,4.882323873910717,95.0,0.8108717629411949,True,none,major,False,"The placeholder formatting is broken by the addition of spaces, which would prevent variable injection and looks unprofessional."
wmt22,zh-en,我一定会投诉,i will definitely complain,-1.0,1.7520824820744918,95.0,0.8098364215437288,False,register_mismatch,minor,True,"The translation is a literal mirror of the source structure and lacks the formal weight of '投诉', compounded by poor orthography."
wmt22,zh-en,我一定会投诉,i will definitely complain,-1.0,1.7520824820744918,95.0,0.8098364215437288,False,register_mismatch,minor,True,"The translation is a literal mirror of the source structure and lacks the formal weight of '投诉', compounded by poor orthography."
wmt22,en-ru,The prime minister had tangled himself in knots by repeatedly denying any rules were broken before more reports and evidence emerged to suggest the opposite.,"Премьер-министр неоднократно отрицал, что какие-либо правила были нарушены, прежде чем появились новые сообщения и доказательства, свидетельствующие об обратном.",-0.0,2.2488939859259567,90.0,0.8089259751782906,False,idiom_literal,major,True,"The translation completely omits the central idiomatic expression 'tangled himself in knots', losing the source's descriptive nuance and critical tone."
wmt22,zh-en,GPS 呢？到没到呀,GPS? Not yet?,-1.0,1.7587409068788593,80.0,0.806388967425858,False,idiom_literal,minor,True,The translation is overly literal and lacks the standard idiomatic phrasing 'Are we there yet?' for the Chinese '到没到'.
wmt22,en-de,"Jerry: You can’t park that trailer there, then I can’t get to the dumpster!","Jerry: Man kann den Anhänger dort nicht parken, dann komme ich auch nicht zum Müllcontainer!",-0.0,2.2569568529703647,95.0,0.8047513595581129,False,register_mismatch,minor,False,The use of the impersonal 'man' is too detached and formal for a direct personal confrontation.
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer verstellbarer Schulterriemen aus Leder",-0.0,2.257460110751513,95.0,0.8044907937094409,False,calque,minor,False,"The translation mirrors the English adjective-heavy syntax, which feels stiff and unnatural in German product descriptions."
wmt22,zh-en,跟朋友聊起最近Meta大跌 26%，市值蒸发 2510 亿美元，扎克伯格回应「面临前所未有的竞争」，原因为何？,"Talking with friends about the recent 26% drop in meta and the loss of $251 billion in market value, Zuckerberg responded that he was ""facing unprecedented competition."" Why?",-1.0,1.7660366238424088,95.0,0.8026115500594695,False,calque,major,False,"The dangling participle incorrectly implies that Zuckerberg was the one talking with the speaker's friends, mirroring the Chinese topic-comment structure too literally."
wmt22,en-de,You'll see a 'Powered off' screen when your eReader is turned off.,"Sie sehen einen „Ausgeschaltet“-Bildschirm, wenn Ihr eReader ausgeschaltet ist.",-0.0,2.2624870898057674,95.0,0.8018880340252474,False,calque,minor,False,The translation mirrors the English 'You will see' structure and contains an awkward repetition of the word 'ausgeschaltet'.
wmt22,zh-en,先简单的说下我很难理解的一些情节。,"First, let's briefly talk about some plots that are difficult for me to understand.",-0.0,2.282009601697402,95.0,0.7917800931849674,False,collocation,minor,False,The word 'plots' is used as a countable noun for specific story elements where 'plot points' or 'parts of the story' would be more natural.
wmt22,en-ru,Tap Repair your account.,Коснитесь Восстановить учетную запись.,-0.0,2.283382561188565,90.0,0.7910692321344116,False,calque,minor,False,"The UI element name is not enclosed in quotation marks, which is a standard convention in Russian to avoid grammatical ambiguity."
wmt22,en-ru,"I'm sorry but I don't see that you have sign in to your account, unless you have another account.","Я сожалею, но я не вижу, чтобы вы вошли в свою учетную запись, если у вас нет другой учетной записи.",-1.0,1.8017924200402378,90.0,0.784098692970642,False,calque,minor,False,"The translation uses a literal, stiff opening instead of standard Russian customer service formulas."
wmt22,en-ru,2 minutes please,"2 минуты, пожалуйста",-0.0,2.3009299347678165,100.0,0.7819839353741432,False,calque,cosmetic,False,The translation is a literal mirror of the English structure; 'Минутку' or 'Пару минут' would be more idiomatic for a request to wait.
wmt22,en-ru,2 minutes please,"2 минуты, пожалуйста",-0.0,2.3009299347678165,100.0,0.7819839353741432,False,calque,cosmetic,False,The translation is a literal mirror of the English structure; 'Минутку' or 'Пару минут' would be more idiomatic for a request to wait.
wmt22,en-ru,2 minutes please,"2 минуты, пожалуйста",-0.0,2.3009299347678165,100.0,0.7819839353741432,False,calque,cosmetic,False,The translation is a literal mirror of the English structure; 'Минутку' or 'Пару минут' would be more idiomatic for a request to wait.
wmt22,en-ru,2 minutes please,"2 минуты, пожалуйста",-0.0,2.3009299347678165,100.0,0.7819839353741432,False,calque,cosmetic,False,The translation is a literal mirror of the English structure; 'Минутку' or 'Пару минут' would be more idiomatic for a request to wait.
wmt22,en-ru,"Could you confirm the order number, name on the account, email address and delivery address please?","Можете ли вы подтвердить номер заказа, имя на счете, адрес электронной почты и адрес доставки, пожалуйста?",-1.0,1.8081047097513203,95.0,0.7808304531395949,False,calque,minor,True,"The phrase 'имя на счете' is a literal translation that suggests a bank account rather than a user profile, and the sentence structure mirrors English too closely."
wmt22,en-ru,Afaik it was just a change of wind that didn't suit everyone.,"Это была просто смена ветра, которая не подходила всем.",-8.0,1.3529746629285497,90.0,0.7777467529552891,True,discourse_marker,major,False,"The translation completely omits the opening discourse marker 'Afaik' and uses a literal, calqued structure for the metaphor."
wmt22,en-ru,Free Training on CompTIA A+ | Will Cover Full Course,Бесплатное обучение на | CompTIA A+ Будет охватывать полный курс,-8.0,1.3525000970926913,90.0,0.7775010425968935,True,calque,major,True,Literal translation of 'will cover' and awkward prepositional structure that feels like machine output.
wmt22,en-de,I see it all the time in my line of work.,Ich sehe es die ganze Zeit in meiner Branche.,-1.0,1.8174557313393969,85.0,0.7759888849267995,False,calque,minor,True,"The translation mirrors the English syntax too closely and uses a literal, less idiomatic rendering of 'all the time'."
wmt22,en-ru,"Formulated with a Swedish natural ingredient blend of Red Algae, Brown Algae and Aqua Minerals with Vitamin C and Anti-pollution Active.","Создан на основе шведской смеси натуральных ингредиентов: красных водорослей, бурых водорослей и минералов Aqua Minerals с витамином С и антизагрязняющим активным веществом.",-1.0,1.8298484201876388,95.0,0.7695724685135148,False,calque,minor,False,The translation contains a redundant tautology in 'минералов Aqua Minerals' and a clunky calque for 'Anti-pollution Active'.
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы оплачиваете ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly natural and uses standard e-commerce terminology appropriate for the context.
wmt22,en-ru,"I understand that you have already tried turning it off and back on with no success, correct?","Я так понимаю, вы уже пытались выключить и снова включить, но безуспешно?",-0.0,5.2965534910893926,90.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly natural and correctly adapts the sentence structure for a native Russian speaker.
wmt22,en-ru,Moscow says the expansion of NATO threatens Russia and has contravened assurances given to it as the Soviet Union collapsed in 1991.,"Москва заявляет, что расширение НАТО угрожает России и противоречит заверениям, данным ей во время распада Советского Союза в 1991 году.",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly natural and uses standard Russian journalistic collocations and register.
wmt22,en-de,You'll see a 'Powered off' screen when your eReader is turned off.,"Wenn Ihr E-Reader ausgeschaltet ist, wird ein „Ausgeschaltet“-Bildschirm angezeigt.",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,"The translation is highly professional, correctly adapting the English 'You will see' into the standard German passive 'wird angezeigt' for technical documentation."
wmt22,zh-en,追查不了,Can't be traced,-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,"The translation is concise, accurate, and uses natural English phrasing to reflect the source's potential complement."
wmt22,en-ru,Moscow says the expansion of NATO threatens Russia and has contravened assurances given to it as the Soviet Union collapsed in 1991.,"Москва заявляет, что расширение НАТО угрожает России и противоречит заверениям, данным ей во время распада Советского Союза в 1991 году.",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly accurate and follows standard Russian journalistic conventions.
wmt22,en-de,Protect what matters with a top-rated security service,"Schützen Sie, was zählt, mit einem erstklassigen Sicherheitsdienst",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly natural and follows standard German marketing conventions for slogans.
wmt22,zh-en,追查不了,Can't be traced,-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,"The translation is a standard, natural, and accurate rendering of the source phrase."
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы оплачиваете ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,5.2965534910893926,95.0,0.7690247593636808,True,none,cosmetic,False,The translation is highly natural and uses standard e-commerce terminology appropriate for the context.
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breiter und 58 Zoll langer, verstellbarer Schultergurt aus Leder",-0.0,2.3281157704162023,95.0,0.7679082457317049,False,calque,minor,False,"The translation mirrors the English pre-nominal adjectival structure for dimensions, which feels stiff and unnatural in German product descriptions."
wmt22,en-de,I see it all the time in my line of work.,Ich sehe es in meiner Arbeit immer wieder.,-0.0,2.329588246015563,90.0,0.767145859398957,False,idiom_literal,minor,False,"The phrase 'in meiner Arbeit' is a slightly literal and generic rendering of the idiomatic 'line of work', which usually refers to a professional field."
wmt22,en-ru,"Avalanche at Washington state ski resort kills 1, traps 5","Лавина на горнолыжном курорте штата Вашингтон убила 1 человека, посадила в ловушку 5 человек",-2.0,1.3404404723187375,90.0,0.766649662974954,False,calque,major,False,"The translation of 'trapped' as 'посадила в ловушку' is a literal calque that sounds unnatural and implies intent, which is inappropriate for a natural disaster."
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Пожалуйста, выполните действия, указанные ниже, чтобы выполнить восстановление синхронизации на вашем «PRS'ORG» (вы должны будете подключиться к Wi-Fi, прежде чем начать):",-1.0,1.837926849236412,95.0,0.7653897955377904,False,calque,minor,False,"Tautological repetition of the verb 'выполнить' and a literal, wordy translation of the parenthetical instruction."
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","Народы, отчаянно желающие купить рубашки, разработанные загадочным уличным художником Банкси, были замечены в Бристоле, Великобритания.",-2.0,1.3441767553372663,90.0,0.7647151717617605,False,false_friend,critical,False,The word 'Народы' means 'nations' or 'ethnic groups' and is a major lexical error for 'crowds' in this context.
wmt22,en-ru,"If there is a mistake, please let us know as soon as possible so that we can cancel the order and so that you can re-purchase with the correct address.","Если есть ошибка, пожалуйста, сообщите нам об этом как можно скорее, чтобы мы могли отменить заказ и чтобы вы могли повторно совершить покупку с правильным адресом.",-1.0,1.8403141140152461,95.0,0.7641537695956124,False,calque,minor,False,"The translation mirrors the English 'so that... and so that...' structure too closely, resulting in repetitive and stiff phrasing."
wmt22,en-de,Have a great day,Ich wünsche Ihnen einen schönen Tag,-0.0,5.285374178591942,95.0,0.7632365785196136,True,register_mismatch,minor,False,The translation is grammatically perfect but assumes a formal register (Sie) and is slightly more verbose than the typical idiomatic German equivalent.
wmt22,en-ru,"I am a Midwesterner, and have always been nice to PJ’s face, so I told her I was sorry, that sucked, what about this project we’re both on?","Я житель Среднего Запада и всегда был любезен с ПиДжей, поэтому я сказал ей, что сожалею, что это отстой, а как насчет этого проекта, в котором мы оба участвуем?",-1.1,1.794801850758009,95.0,0.7620863386890182,False,discourse_marker,minor,False,The translation suffers from clunky discourse structure (repetitive 'что') and an inconsistent register between formal and slang terms.
wmt22,en-ru,Tap Settings.,Нажмите на настройки.,-0.0,2.339667513588448,95.0,0.7619272358475617,False,collocation,minor,False,The use of the preposition 'на' and lack of capitalization/quotes for a UI element is less standard in professional localization.
wmt22,zh-en,我一定会投诉,I'll definitely complain,-0.0,2.339667513588448,95.0,0.7619272358475617,False,collocation,minor,False,The translation uses a generic verb where a more formal or specific collocation like 'file a complaint' would better match the weight of the source.
wmt22,zh-en,先简单的说下我很难理解的一些情节。,"First of all, I'd like to briefly mention some of the plots that I have a hard time understanding.",-0.0,2.339667513588448,95.0,0.7619272358475617,False,collocation,minor,False,The word 'plots' in the plural typically refers to multiple distinct stories; 'plot points' or 'parts of the plot' is more conventional for elements within one narrative.
wmt22,zh-en,追查不了,can't trace,-1.0,1.8454985638925754,90.0,0.7614694780997062,False,calque,minor,True,"The translation mirrors the subjectless Chinese structure, resulting in a phrase that feels incomplete in English without an object or passive construction."
wmt22,en-ru,Norton Security Deluxe includes online access to expert help from certified Norton technicians.,Norton Security Deluxe включает в себя онлайн-доступ к экспертной помощи от сертифицированных техников Norton.,-1.0,1.861351707114827,95.0,0.7532613830188848,False,collocation,minor,False,"The term 'техников' is an unnatural choice for software support in Russian, and the sentence structure mirrors the English source too closely."
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Выполните действия, указанные ниже, чтобы выполнить восстановление синхронизации на #PRS_ORG # (перед запуском вам потребуется подключение Wi-Fi):",-1.0,1.864059528878752,95.0,0.751859386065434,False,collocation,minor,False,"Stylistic repetition of the verb 'выполнить' and a slightly clunky, literal structure."
wmt22,en-ru,Please follow the steps indicated below to perform a sync repair on your #PRS_ORG# (you will need a Wi-Fi connection before you start):,"Пожалуйста, выполните шаги, описанные ниже, чтобы выполнить восстановление синхронизации на вашем # PRS _ ORG # (вам понадобится подключение к WiFi перед запуском):",-1.0,1.864127158213356,95.0,0.751824370422107,False,collocation,minor,False,Repetitive use of the verb 'выполнить' and a literal structural mirror of the English 'perform... to perform' phrasing.
wmt22,en-ru,"I am a Midwesterner, and have always been nice to PJ’s face, so I told her I was sorry, that sucked, what about this project we’re both on?","Я уроженец Среднего Запада и всегда был добр к Пи-Джей, поэтому я сказал ей, что мне жаль, это отстой, а как насчет этого проекта, в котором мы оба участвуем?",-1.1,1.8163540683087576,95.0,0.7509275010768788,False,idiom_literal,major,False,"The translation omits the crucial 'to her face' nuance, losing the contrast between the speaker's true feelings and their outward behavior."
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка является полностью натуральным и ручным продуктом, поэтому цвета и отделка могут варьироваться от одной части к другой.",-2.0,1.3710626673300765,90.0,0.7507947700548084,False,calque,major,False,"Literal translation of 'piece' as 'часть' changes the meaning, and 'ручной продукт' is an unnatural calque for handmade goods."
wmt22,en-de,1.5 Inch wide and 58 inches long adjustable leather shoulder strap,"1,5 Zoll breit und 58 Zoll lang verstellbarer Leder-Schultergurt",-2.0,1.3729834875664668,95.0,0.7498002496046728,False,calque,major,False,"The translation mirrors English syntax by using uninflected adjectives in an attributive position, which is grammatically incorrect in German."
wmt22,en-ru,Each vintage leather bag is a totally natural and handmade product therefore the colors and the finish can vary from one piece to the other.,"Каждая винтажная кожаная сумка - это полностью натуральное изделие ручной работы, поэтому цвет и отделка могут варьироваться от одного изделия к другому.",-0.1,2.31921858021316,95.0,0.7468830600879799,False,calque,minor,True,The concluding phrase is a structural calque of the English 'from one... to the other' instead of using more natural Russian reciprocal constructions.
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Crackhead ist kein „professioneller Straßenräuber“.,-0.0,2.369320576107651,95.0,0.7465741192332154,False,register_mismatch,minor,False,The translation suffers from a register clash between the slang anglicism 'Crackhead' and the somewhat formal or literal 'Straßenräuber'.
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Crackhead ist kein „professioneller Straßenräuber“.,-0.0,2.369320576107651,95.0,0.7465741192332154,False,register_mismatch,minor,False,The translation suffers from a register clash between the slang anglicism 'Crackhead' and the somewhat formal or literal 'Straßenräuber'.
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы платите за срочную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,2.371231858512483,95.0,0.7455845370736887,False,register_mismatch,minor,False,The translation uses a literal present tense and stiff phrasing that sounds like a direct mirror of the English source rather than natural Russian business correspondence.
wmt22,en-de,A crack head is not a “professional mugger.”,Ein Crack-Kopf ist kein „professioneller Straßenräuber“.,-1.0,1.881258092247204,90.0,0.7429546886560494,False,calque,major,True,The term 'Crack-Kopf' is a literal translation (calque) of the English compound and is not used idiomatically in German.
wmt22,zh-en,"美国总统拜登在发言中表示 ， "" 作为政府的领导人，我们有责任倾听我们的公民，加固民主的护栏，推动改革，实现透明的问责治理，更能抵御专制的缓冲和冲击的力量，以及那些想在公共利益之前赤裸裸地追求权力的人 。 ""","In his statement, United States President Joe Biden said, ""As leaders of government, we have a responsibility to listen to our citizens, to reinforce the barriers of democracy, to push for reform, to achieve transparent and accountable governance, to be more resilient to authoritarian cushions and shocks, and to those who want to pursue power nakedly before the public good.""",-2.0,1.396034310445879,90.0,0.7378654967778755,False,calque,major,False,"The translation relies on literal renderings of Chinese metaphors (e.g., 'barriers' for guardrails, 'before' for priority) resulting in unidiomatic English."
wmt22,zh-en,先简单的说下我很难理解的一些情节。,"First, let's briefly talk about some of the episodes that I find difficult to understand.",-5.0,2.7562779981951078,95.0,0.7353652100541365,True,collocation,minor,False,"The word 'episodes' is a likely mistranslation of '情节' (plot points/scenes), and the overall phrasing is slightly stiff."
wmt22,en-ru,Step 2: Call Store Manager if they aren't there.,"Шаг 2: Позвоните менеджеру магазина, если его там нет.",-0.0,2.3967613692120238,95.0,0.7323664232743661,False,calque,minor,False,The phrase is a literal translation; 'нет на месте' is the standard idiomatic way to describe someone's absence from a work location.
wmt22,en-ru,"Crowds desperate to buy shirts designed by the mysterious street artist Banksy have been seen in Bristol, UK.","В Бристоле, Великобритания, были замечены толпы, отчаянно желающие купить рубашки, разработанные таинственным уличным художником Бэнкси.",-1.0,1.9041469348195044,95.0,0.7311038024633544,False,collocation,minor,False,"The translation uses 'рубашки' (button-down shirts) for 'shirts' (likely T-shirts in this context) and a stiff, technical term for 'designed'."
wmt22,en-ru,"Avalanche at Washington state ski resort kills 1, traps 5","Лавина на горнолыжном курорте штата Вашингтон убивает 1 человека, 5 попадают в ловушку",-2.0,1.4143119596599054,90.0,0.728402093811071,False,calque,major,False,"The translation calques the English headline's present tense and specific verbs, resulting in an unnatural and 'translated' feel for a Russian news report."
wmt22,en-ru,"Formulated with a Swedish natural ingredient blend of Red Algae, Brown Algae and Aqua Minerals with Vitamin C and Anti-pollution Active.","Формулирован с использованием шведской смеси натуральных ингредиентов красных водорослей, коричневых водорослей и минералов Aqua с витамином С и антизагрязнением.",-8.0,1.2554486137416958,85.0,0.7272518401572401,True,calque,major,False,"Heavy calquing of the English structure, incorrect terminology for ingredients ('коричневые' instead of 'бурые'), and a nonsensical rendering of 'Anti-pollution Active'."
wmt22,en-ru,The prime minister had tangled himself in knots by repeatedly denying any rules were broken before more reports and evidence emerged to suggest the opposite.,"Премьер-министр сбился с толку, неоднократно отрицая, что какие-либо правила были нарушены, прежде чем появились новые сообщения и свидетельства, указывающие на обратное.",-1.0,1.913329528532134,90.0,0.7263494391661109,False,idiom_literal,major,False,"The translation of the idiom 'tangled himself in knots' as 'сбился с толку' misses the nuance of self-inflicted entrapment and contradiction, suggesting mere confusion instead."
wmt22,zh-en,我一定会投诉,i will definitely complain,-1.0,1.9137669587784312,95.0,0.7261229560641482,False,register_mismatch,minor,False,The translation is functional but lacks the idiomatic weight and formal register typically associated with '投诉' in English.
wmt22,en-de,Protect what matters with a top-rated security service,"Schützen Sie mit einem erstklassigen Sicherheitsservice, was wichtig ist",-1.0,1.9173887892865786,95.0,0.7242477235780271,False,collocation,minor,True,The term 'Sicherheitsservice' is a literal translation of 'security service' and less idiomatic than 'Sicherheitsdienst' or 'Sicherheitslösung'.
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a necessary condition for the renewal of registration, re-registration and overdue initial registration of registered fire engineers.",-0.0,2.4211795859611622,95.0,0.7197236910432137,False,collocation,minor,False,The phrase 'necessary condition' is a literal translation; 'prerequisite' is the standard term in English legal and regulatory contexts.
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы платите за ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,2.4211795859611622,95.0,0.7197236910432137,False,register_mismatch,minor,False,The phrase 'если вы платите' is a literal translation that sounds slightly informal and unpolished for a commercial notice.
wmt22,en-ru,"Please note that if you pay for expedited shipping, the handling time for the order is still 3 business days.","Обратите внимание, что если вы платите за ускоренную доставку, время обработки заказа по-прежнему составляет 3 рабочих дня.",-0.0,2.4211795859611622,95.0,0.7197236910432137,False,register_mismatch,minor,False,The phrase 'если вы платите' is a literal translation that sounds slightly informal and unpolished for a commercial notice.
wmt22,zh-en,第二十五条 继续教育是注册消防工程师延续注册、重新注册和逾期初始注册的必备条件。,"Article 25 Continuing education is a necessary condition for the renewal of registration, re-registration and overdue initial registration of registered fire engineers.",-0.0,2.4211795859611622,95.0,0.7197236910432137,False,collocation,minor,False,The phrase 'necessary condition' is a literal translation; 'prerequisite' is the standard term in English legal and regulatory contexts.
wmt22,zh-en,我一定会投诉,I will definitely complain.,-0.0,2.4211795859611622,95.0,0.7197236910432137,False,collocation,minor,False,"The translation is grammatically correct but lacks the formal weight of the Chinese term '投诉', which usually implies filing a formal report."
wmt22,zh-en,跟朋友聊起最近Meta大跌 26%，市值蒸发 2510 亿美元，扎克伯格回应「面临前所未有的竞争」，原因为何？,"Chatting to a friend about the recent 26% drop in Meta and the loss of $251 billion in market value, Zuckerberg responded that he is facing “unprecedented competition.” What’s the reason?",-1.0,1.9285603739148507,95.0,0.7184635439016842,False,discourse_marker,major,False,"The dangling participle creates a logical error, suggesting Zuckerberg was the one chatting with the friend."
