lp,dataset,doc_id,seg_id,system_id,comet
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,Grok 4.1,0.7141656279563904
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Grok 4.20,0.6381168365478516
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,Grok 4.1 (thinking),0.7141656279563904
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Grok 4.20,0.4058759212493896
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Grok 4.20,0.645247757434845
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Grok 4.20,0.6646744012832642
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Grok 4.20,0.6049097776412964
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Grok 4.20,0.5335839986801147
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_9,853,Grok 4.20,0.8305741548538208
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Grok 4.20,0.6188273429870605
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Grok 4.20,0.7707680463790894
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Grok 4.20,0.5822287201881409
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Grok 4.20,0.8507358431816101
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Grok 4.20,0.5834060907363892
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Grok 4.20,0.698772668838501
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Grok 4.20,0.8314375877380371
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Grok 4.20,0.6883900761604309
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Grok 4.20,0.8565564155578613
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Grok 4.20,0.7195113897323608
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Grok 4.20,0.7518202066421509
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Grok 4.20,0.8345133066177368
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Grok 4.20,0.6515156030654907
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Grok 4.20,0.863067626953125
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Grok 4.20,0.8663285970687866
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.231311_#_0,1132,Grok 4.20,0.8130800724029541
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Grok 4.20,0.8182728886604309
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Grok 4.20,0.8517845273017883
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Grok 4.20,0.8028699159622192
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_16,1072,Grok 4.20,0.8850197792053223
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Grok 4.20,0.9480382800102234
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_rU8nY03Lo5s_#_0,1028,Grok 4.20,0.8484992980957031
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_30,1086,Grok 4.20,0.8727658987045288
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Grok 4.20,0.870055615901947
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_42,1098,Grok 4.20,0.8830912709236145
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Grok 4.20,0.6974361538887024
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Grok 4.20,0.8498382568359375
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_6,1175,Grok 4.20,0.8280429244041443
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_newrepublic.com.12619_#_0,1328,Grok 4.20,0.5660951137542725
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Grok 4.20,0.8840797543525696
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Grok 4.20,0.6494845151901245
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Grok 4.20,0.7104355096817017
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Grok 4.20,0.7482529878616333
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Grok 4.20,0.8978339433670044
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_15,1261,Grok 4.20,0.8145134449005127
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Grok 4.20,0.7302095890045166
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Grok 4.20,0.7674956321716309
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_9,1457,Grok 4.20,0.5223209261894226
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_30,1276,Grok 4.20,0.8161042928695679
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_2,1521,Grok 4.20,0.5527182221412659
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Grok 4.20,0.506903350353241
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114151944720213193_#_2,1559,Grok 4.20,0.4521028399467468
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_3DI4-E5Imow_#_0,2805,GPT-5.4 High,0.7620907425880432
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Grok 4.20,0.8608028888702393
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_11,1616,Grok 4.20,0.5148177146911621
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114157282362077575_#_1,1565,Grok 4.20,0.560875654220581
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.231311_#_7,1534,Grok 4.20,0.4185943007469177
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_M7v3ZfP4fm0_#_0,1425,Grok 4.20,0.8177385926246643
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Grok 4.20,0.7810303568840027
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Grok 4.20,0.8014017343521118
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Grok 4.20,0.7240540981292725
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.229703_#_5,1514,Grok 4.20,0.5054779052734375
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_YTxmx8hyJtA_#_0,1434,Grok 4.20,0.7567227482795715
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Grok 4.20,0.4913815259933471
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Grok 4.20,0.8669235706329346
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_2cLeDVfEqG4_#_0,1627,Grok 4.20,0.3741673827171325
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_18,1466,Grok 4.20,0.5350232124328613
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_QgTkUWYd82M_#_0,1430,Grok 4.20,0.6924271583557129
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Grok 4.20,0.8475552797317505
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Grok 4.20,0.8100278973579407
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_nytimes.154208_#_2,1341,Grok 4.20,0.7443808317184448
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Grok 4.20,0.4810496568679809
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_3,1708,Grok 4.20,0.7986187934875488
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Grok 4.20,0.6989601850509644
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Grok 4.20,0.5566453337669373
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_M7v3ZfP4fm0_#_0,1640,Grok 4.20,0.4990177154541015
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Grok 4.20,0.8698058128356934
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,1639,Grok 4.20,0.3787250220775604
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_8,1399,Grok 4.20,0.8443776369094849
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Grok 4.20,0.8611578941345215
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_30,1693,Grok 4.20,0.915906548500061
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Grok 4.20,0.885088324546814
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_18,1681,Grok 4.20,0.916331708431244
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Grok 4.20,0.8362915515899658
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_3,1778,Grok 4.20,0.8568741083145142
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Grok 4.20,0.8177267909049988
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_Ft41IG2BAG8_#_0,1418,Grok 4.20,0.6905679106712341
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Grok 4.20,0.8906134366989136
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Grok 4.20,0.8731033802032471
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Grok 4.20,0.9233112335205078
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_0,1949,Grok 4.20,0.4788635969161987
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231314_#_2,1739,Grok 4.20,0.846908688545227
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_HjRhgaz1xTI_#_0,1826,Grok 4.20,0.8612048029899597
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Grok 4.20,0.898130476474762
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_2,1897,Grok 4.20,0.4127634763717651
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_r-aI0JD0bCE_#_0,1847,Grok 4.20,0.8854945302009583
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_0,2092,Grok 4.20,0.9025613069534302
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Grok 4.20,0.8464362621307373
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114300646822630777_#_10,2001,Grok 4.20,0.2706154584884643
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.154208_#_0,2127,Grok 4.20,0.8193076848983765
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Grok 4.20,0.8192909955978394
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230238_#_4,1908,Grok 4.20,0.4625112414360046
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_8qZFupajBuo_#_0,2009,Grok 4.20,0.3270915448665619
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_6,2105,Grok 4.20,0.7985190749168396
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_6,2186,Grok 4.20,0.8518744707107544
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Grok 4.20,0.3730459809303283
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_5,2104,Grok 4.20,0.7747365236282349
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.231311_#_6,2113,Grok 4.20,0.6542173027992249
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Grok 4.20,0.3433684706687927
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_0,2319,Grok 4.20,0.7989505529403687
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114157282362077575_#_2,1963,Grok 4.20,0.2866489887237549
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Grok 4.20,0.7367072105407715
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_0,2302,Grok 4.20,0.7028665542602539
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Grok 4.20,0.6919885873794556
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231311_#_0,2310,Grok 4.20,0.8182613253593445
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,2211,Grok 4.20,0.6954903602600098
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_12,2400,Grok 4.20,0.8418775796890259
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_P2a0lVGYDNo_#_0,2214,Grok 4.20,0.8728072047233582
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_1,2123,Grok 4.20,0.8331136107444763
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114417630342798842_#_2,2390,Grok 4.20,0.8493973016738892
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_newrepublic.com.12619_#_3,2332,Grok 4.20,0.815592348575592
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_27keISTaqYw_#_0,2201,Grok 4.20,0.7817122340202332
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.228996_#_0,2488,Grok 4.20,0.8668017983436584
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_18,2255,Grok 4.20,0.8696584701538086
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_4,2380,Grok 4.20,0.7876230478286743
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_social_#_114300646822630777_#_9,2385,Grok 4.20,0.7408133745193481
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_9,2452,Grok 4.20,0.8522293567657471
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_literary_#_rink_rats_chapter2_#_9,2246,Grok 4.20,0.7906017303466797
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_16,2459,Grok 4.20,0.8429111242294312
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid_8qZFupajBuo_#_0,2413,Grok 4.20,0.7598615288734436
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_2,2499,Grok 4.20,0.8211196660995483
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_15,2458,Grok 4.20,0.8515273928642273
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_30,2473,Grok 4.20,0.8931884765625
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.229338_#_1,2498,Grok 4.20,0.8407679796218872
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_0,2557,Grok 4.20,0.8584004044532776
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_10,2567,Grok 4.20,0.700862467288971
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_12,2569,Grok 4.20,0.8151829242706299
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114220065940975488_#_1,2558,Grok 4.20,0.7765778303146362
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_6,2591,Grok 4.20,0.8623799085617065
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_speech_#_vid__S0GOwEJXUA_#_0,2429,Grok 4.20,0.7737233638763428
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.231314_#_4,2323,Grok 4.20,0.7885140180587769
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_literary_#_rink_rats_chapter1_#_18,2461,Grok 4.20,0.9035783410072328
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114300646822630777_#_11,2584,Grok 4.20,0.7735821008682251
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_literary_#_rink_rats_chapter1_#_16,2658,Grok 4.20,0.8280103802680969
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_news_#_guardian.230737_#_4,2508,Grok 4.20,0.8235037326812744
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Grok 4.20 (reasoning),0.7747074961662292
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Grok 4.20 (reasoning),0.7303678393363953
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Grok 4.20 (reasoning),0.8056758046150208
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Grok 4.20 (reasoning),0.806672215461731
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Grok 4.20 (reasoning),0.6881121397018433
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Grok 4.20 (reasoning),0.5693323612213135
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Grok 4.20 (reasoning),0.7827694416046143
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Grok 4.20 (reasoning),0.7697466611862183
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Grok 4.20 (reasoning),0.8298537731170654
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Grok 4.20 (reasoning),0.7422370314598083
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_3,571,Grok 4.20 (reasoning),0.8005743026733398
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_6,604,Grok 4.20 (reasoning),0.6854669451713562
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114300646822630777_#_11,597,Grok 4.20 (reasoning),0.685429573059082
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Grok 4.20 (reasoning),0.8226996660232544
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Grok 4.20 (reasoning),0.8644794225692749
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Grok 4.20 (reasoning),0.856881856918335
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Grok 4.20 (reasoning),0.4289299845695495
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Grok 4.20 (reasoning),0.4616678357124328
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Grok 4.20 (reasoning),0.4058759212493896
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Grok 4.20 (reasoning),0.6188273429870605
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Grok 4.20 (reasoning),0.5248716473579407
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Grok 4.20 (reasoning),0.5834060907363892
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Grok 4.20 (reasoning),0.5335839986801147
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Grok 4.20 (reasoning),0.4362683296203613
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Grok 4.20 (reasoning),0.4751533269882202
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Grok 4.20 (reasoning),0.6646744012832642
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Grok 4.20 (reasoning),0.6381168365478516
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Grok 4.20 (reasoning),0.5869846343994141
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Grok 4.20 (reasoning),0.645247757434845
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Grok 4.20 (reasoning),0.6515156030654907
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_9,853,Grok 4.20 (reasoning),0.8305741548538208
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Grok 4.20 (reasoning),0.5822287201881409
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Grok 4.20 (reasoning),0.6883900761604309
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Grok 4.20 (reasoning),0.7518202066421509
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Grok 4.20 (reasoning),0.8651416301727295
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Grok 4.20 (reasoning),0.698772668838501
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.228996_#_7,2697,Grok 4.20,0.7639051675796509
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Grok 4.20 (reasoning),0.8314375877380371
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Grok 4.20 (reasoning),0.7707680463790894
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Grok 4.20 (reasoning),0.8663285970687866
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Grok 4.20 (reasoning),0.8517845273017883
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Grok 4.20 (reasoning),0.8345133066177368
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.230737_#_1,919,Grok 4.20 (reasoning),0.8565564155578613
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_nytimes.153341_#_3,944,Grok 4.20 (reasoning),0.8978339433670044
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Grok 4.20 (reasoning),0.7195113897323608
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Grok 4.20 (reasoning),0.8585496544837952
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Grok 4.20 (reasoning),0.8840797543525696
