lp,dataset,doc_id,seg_id,system_id,bleu,chrf
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Grok 4.20,0.0,19.935152410621594
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_fWRlPSl5itQ_#_0,2829,Grok 4.20 (reasoning),0.0,19.935152410621594
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Grok 4.20,0.0,23.039154646871975
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Grok 4.20,0.0,31.436676450873343
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_HjRhgaz1xTI_#_0,2813,Grok 4.20 (reasoning),0.0,31.436676450873343
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_15,2798,Grok 4.20 (reasoning),10.682175159905848,37.141213625180576
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_M7v3ZfP4fm0_#_0,2818,Grok 4.20 (reasoning),0.0,23.039154646871975
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.230737_#_3,2702,Grok 4.20 (reasoning),0.0,19.81379006410355
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_news_#_guardian.230737_#_3,2702,Grok 4.20,0.0,19.81379006410355
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_social_#_114417630342798842_#_0,2783,Grok 4.20,4.02724819242185,26.30742885953765
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Grok 4.20,0.0,18.31329031912213
EN-zh_CN,wmt25_fluency_benchmark,en-zh_CN_#_speech_#_vid_nU09s4CuaRg_#_0,2833,Grok 4.20 (reasoning),0.0,18.31329031912213
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_2,570,Grok 4.20 Multi-Agent,6.981272198544582,35.31155964510262
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Grok 4.20,46.63746476414868,66.5677792258996
EN-uk_UA,wmt25_fluency_benchmark,en-uk_UA_#_social_#_114417630342798842_#_0,2585,Grok 4.20 (reasoning),46.63746476414868,66.5677792258996
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114174389242714730_#_3,571,Grok 4.20 Multi-Agent,10.07329357102072,40.7349844805936
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_16,671,Grok 4.20 Multi-Agent,5.974182948324887,34.04946948144488
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_15,613,Grok 4.20 Multi-Agent,7.300861444324953,38.30611211593972
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_6,604,Grok 4.20 Multi-Agent,14.036652078033967,49.96044659156639
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_15,670,Grok 4.20 Multi-Agent,9.877471387785409,35.75231047022147
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_16,472,Grok 4.20 Multi-Agent,8.077992411923475,34.109894998624455
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_42,697,Grok 4.20 Multi-Agent,12.22176202445794,39.805228028820665
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_18,673,Grok 4.20 Multi-Agent,13.567498751458043,39.71323670602969
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_speech_#_vid_7Aw4Q46omiM_#_0,624,Grok 4.20 Multi-Agent,1.5052124964406326,31.4641255805716
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_17,615,Grok 4.20 Multi-Agent,11.820112995041235,38.92845120452184
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_literary_#_rink_rats_chapter2_#_30,685,Grok 4.20 Multi-Agent,8.96077753990904,38.85828425576814
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114417630342798842_#_0,598,Grok 4.20 Multi-Agent,12.953006274433962,39.372121259296186
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.231311_#_5,541,Grok 4.20 Multi-Agent,2.485090588744698,26.136402046136524
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_30,486,Grok 4.20 Multi-Agent,8.523951682691006,38.04819859418429
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_9,465,Grok 4.20 Multi-Agent,7.034580612975064,31.152486820144286
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_6,511,Grok 4.20 Multi-Agent,7.635567310102937,37.942821660345736
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_6,582,Grok 4.20 Multi-Agent,12.007665269262024,39.35616120635023
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_15,471,Grok 4.20 Multi-Agent,22.98755990518108,43.8391266431148
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114300646822630777_#_11,597,Grok 4.20 Multi-Agent,7.726430652351999,37.70838367191599
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_brisbanetimes.com.au.306576_#_2,501,Grok 4.20 Multi-Agent,3.189545071797645,26.18352952284479
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.229703_#_7,521,Grok 4.20 Multi-Agent,3.750182003679434,35.59236094262141
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_news_#_guardian.228996_#_7,512,Grok 4.20 Multi-Agent,3.8409647765897166,28.218003139480256
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_literary_#_rink_rats_chapter2_#_18,474,Grok 4.20 Multi-Agent,3.191330123685165,32.50408668624804
EN-ar_EG,wmt25_fluency_benchmark,en-ar_EG_#_social_#_114294867111841563_#_4,580,Grok 4.20 Multi-Agent,3.304792844626698,29.671605664433308
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_brisbanetimes.com.au.306576_#_2,700,Grok 4.20 Multi-Agent,11.257414347027158,31.311730094963448
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114300646822630777_#_2,778,Grok 4.20 Multi-Agent,7.16759993711428,30.165239453612543
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.228996_#_6,710,Grok 4.20 Multi-Agent,9.847489342769677,38.190328389270014
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_2,770,Grok 4.20 Multi-Agent,2.645397160198409,30.013758539343982
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114174389242714730_#_6,774,Grok 4.20 Multi-Agent,14.926093172055236,40.55428846520492
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_2,715,Grok 4.20 Multi-Agent,8.607529766768163,34.18911627080005
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_8,721,Grok 4.20 Multi-Agent,8.770157127364214,31.87606772413832
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.229703_#_9,722,Grok 4.20 Multi-Agent,3.600374174868571,30.633068325824265
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_news_#_guardian.231311_#_0,731,Grok 4.20 Multi-Agent,19.54131604586932,35.8342220393936
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_social_#_114417630342798842_#_4,982,Grok 4.20 Multi-Agent,27.410634501902916,51.98208601968234
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_social_#_114157282362077575_#_0,763,Grok 4.20 Multi-Agent,17.722014565918776,22.234727459040947
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_2qWfOH69wGU_#_0,811,Grok 4.20 Multi-Agent,8.834750875687964,32.20229807907736
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_30,874,Grok 4.20 Multi-Agent,27.799687230854126,51.50793975354807
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_8qZFupajBuo_#_0,818,Grok 4.20 Multi-Agent,3.096871022847969,32.03168228117241
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_qhwgP27R4xw_#_0,839,Grok 4.20 Multi-Agent,7.776303922485866,32.5755816357976
EN-bho_IN,wmt25_fluency_benchmark,en-bho_IN_#_speech_#_vid_6dP6bHX73_k_#_0,814,Grok 4.20 Multi-Agent,10.095084854178165,31.787289268397156
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_en.ndtv.com.357237_#_2,889,Grok 4.20 Multi-Agent,27.10942857577836,50.513367955042185
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.229338_#_5,904,Grok 4.20 Multi-Agent,37.994905782943285,63.031857473206955
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_0,926,Grok 4.20 Multi-Agent,21.72635082177517,50.18780328618533
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_news_#_guardian.231311_#_4,930,Grok 4.20 Multi-Agent,19.449434850120237,54.09766757053765
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_P2a0lVGYDNo_#_0,1012,Grok 4.20 Multi-Agent,13.510929298045665,45.12370018157557
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_3vpEaAjDgtI_#_0,1001,Grok 4.20 Multi-Agent,16.30369046656354,51.49112848060777
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_18,1074,Grok 4.20 Multi-Agent,18.410465990520496,48.50620789962103
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_15,859,Grok 4.20 Multi-Agent,34.1789137535246,52.48798049529487
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_5,1122,Grok 4.20 Multi-Agent,11.783280652452163,43.54712598839412
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_speech_#_vid_YTxmx8hyJtA_#_0,1018,Grok 4.20 Multi-Agent,10.935507341293771,45.330676862477695
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_2,1171,Grok 4.20 Multi-Agent,15.34998203316509,61.37804592575758
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_8,1116,Grok 4.20 Multi-Agent,19.082944850753957,48.988340325042714
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_dialogue_#_SNG0991_#_0,1054,Grok 4.20 Multi-Agent,72.36018848181425,74.46559607773833
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.229338_#_6,1123,Grok 4.20 Multi-Agent,12.048415309222959,43.91157116131506
EN-cs_CZ,wmt25_fluency_benchmark,en-cs_CZ_#_literary_#_rink_rats_chapter2_#_18,862,Grok 4.20 Multi-Agent,33.13310055327899,53.485680281324235
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_literary_#_rink_rats_chapter2_#_15,1071,Grok 4.20 Multi-Agent,17.15396357867623,45.0548319066609
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_JoTLTGv8kqA_#_0,1220,Grok 4.20 Multi-Agent,8.423810836599644,43.62803588153568
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_Ft41IG2BAG8_#_0,1216,Grok 4.20 Multi-Agent,16.293841040177558,40.08733508791202
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114174389242714730_#_6,1175,Grok 4.20 Multi-Agent,15.275026405814547,51.183199941845935
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_brisbanetimes.com.au.306576_#_2,1101,Grok 4.20 Multi-Agent,29.790872177241507,57.52573628041501
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_rU8nY03Lo5s_#_0,1241,Grok 4.20 Multi-Agent,19.42371057155256,49.4590081767902
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_news_#_guardian.228996_#_3,1111,Grok 4.20 Multi-Agent,15.948799990905142,52.837775305408826
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_speech_#_vid_6dP6bHX73_k_#_0,1213,Grok 4.20 Multi-Agent,5.9751202927243465,35.79355669254636
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114300646822630777_#_2,1179,Grok 4.20 Multi-Agent,14.424444516197163,53.59746656657008
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_3,1312,Grok 4.20 Multi-Agent,21.19012359664473,45.280066218087626
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_1,1950,Grok 4.1 (thinking),1.3619713370730577,24.899960820236487
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_1,1950,Grok 4.1,1.3619713370730577,24.899960820236487
EN-et_EE,wmt25_fluency_benchmark,en-et_EE_#_social_#_114417630342798842_#_0,1189,Grok 4.20 Multi-Agent,32.771154210349195,61.11107993016181
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_newrepublic.com.12619_#_0,1328,Grok 4.20 Multi-Agent,3.7477767366779213,21.043813770958124
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_6,1315,Grok 4.20 Multi-Agent,12.190328332280982,43.238448869940136
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_en.ndtv.com.357237_#_2,1291,Grok 4.20 Multi-Agent,31.56233995978599,48.93476861625931
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231311_#_5,1314,Grok 4.20 Multi-Agent,10.442615494033356,31.877814830192563
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.229703_#_3,1302,Grok 4.20 Multi-Agent,34.704413447649976,57.234346825986115
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_literary_#_rink_rats_chapter2_#_15,1261,Grok 4.20 Multi-Agent,29.00986951105399,49.86143925323734
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114174389242714730_#_0,1361,Grok 4.20 Multi-Agent,36.44373943036905,61.263849055115884
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114294867111841563_#_5,1374,Grok 4.20 Multi-Agent,29.14669017527365,58.08536187402928
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_social_#_114417630342798842_#_14,1405,Grok 4.20 Multi-Agent,46.25259349642018,62.36641301897621
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_2,1521,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_15,1592,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_brisbanetimes.com.au.306576_#_2,1493,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114157282362077575_#_1,1565,Grok 4.20 Multi-Agent,,
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_JoTLTGv8kqA_#_0,1422,Grok 4.20 Multi-Agent,17.692234920209682,47.03489677119933
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114220065940975488_#_12,1589,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_2cLeDVfEqG4_#_0,1627,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.230737_#_4,1523,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_11,1616,Grok 4.20 Multi-Agent,,
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_Ft41IG2BAG8_#_0,1418,Grok 4.20 Multi-Agent,15.277880143130906,48.134493283119205
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_7Aw4Q46omiM_#_0,1631,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114151944720213193_#_2,1559,Grok 4.20 Multi-Agent,,
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_27keISTaqYw_#_0,1412,Grok 4.20 Multi-Agent,17.909243425595182,50.917524151733694
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_QgTkUWYd82M_#_0,1430,Grok 4.20 Multi-Agent,12.371766423153428,39.39135104391873
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_literary_#_rink_rats_chapter2_#_15,1463,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.229703_#_5,1514,Grok 4.20 Multi-Agent,,
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_speech_#_vid_YTxmx8hyJtA_#_0,1434,Grok 4.20 Multi-Agent,8.887618109510308,44.218485364255855
EN-is_IS,wmt25_fluency_benchmark,en-is_IS_#_news_#_guardian.231314_#_6,1324,Grok 4.20 Multi-Agent,21.001456542867437,52.41534424162517
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_AJlp_obQgq8_#_0,1633,Grok 4.20 Multi-Agent,,
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,1639,Grok 4.20 Multi-Agent,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_30,1693,Grok 4.20 Multi-Agent,0.0,24.748233678669234
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_news_#_guardian.231311_#_7,1534,Grok 4.20 Multi-Agent,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_7,1782,Grok 4.20 Multi-Agent,0.0,15.58024486376526
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_18,1681,Grok 4.20 Multi-Agent,0.0,34.03310301797989
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_15,1678,Grok 4.20 Multi-Agent,0.0,25.443426538135522
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114174389242714730_#_3,1778,Grok 4.20 Multi-Agent,0.0,24.161179646665985
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_1,1729,Grok 4.20 Multi-Agent,0.0,32.51035260288978
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_social_#_114417630342798842_#_14,1619,Grok 4.20 Multi-Agent,,
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114417630342798842_#_15,1810,Grok 4.20 Multi-Agent,6.567274736060395,36.99854518051228
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_16,1868,Grok 4.20 Multi-Agent,0.10691666770758361,7.290866585698821
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114157282362077575_#_1,1771,Grok 4.20 Multi-Agent,0.0,29.72553895660886
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_6dP6bHX73_k_#_0,1819,Grok 4.20 Multi-Agent,0.0,24.525911610065986
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.231311_#_2,1730,Grok 4.20 Multi-Agent,0.0,36.12647833988231
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_19,1871,Grok 4.20 Multi-Agent,0.05453197369363695,7.836688352705988
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_literary_#_rink_rats_chapter1_#_16,1679,Grok 4.20 Multi-Agent,0.0,21.019792275718213
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.230737_#_3,1723,Grok 4.20 Multi-Agent,0.0,33.30899368150469
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_0,1705,Grok 4.20 Multi-Agent,0.0,37.46483776173592
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_8qZFupajBuo_#_0,1822,Grok 4.20 Multi-Agent,0.0,27.231913464141606
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_24,1876,Grok 4.20 Multi-Agent,8.260069790505845,47.50588398155393
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_guardian.228996_#_7,1718,Grok 4.20 Multi-Agent,0.0,26.58582121790028
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_15,1867,Grok 4.20 Multi-Agent,0.1858561890714063,11.01609188150961
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_35,1887,Grok 4.20 Multi-Agent,0.07065017154847192,6.937339016304874
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_news_#_brisbanetimes.com.au.306576_#_3,1708,Grok 4.20 Multi-Agent,0.0,23.59402179146702
EN-it_IT,wmt25_fluency_benchmark,en-it_IT_#_speech_#_vid_Qu8m9h-AC0I_#_0,1646,Grok 4.20 Multi-Agent,,
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_literary_#_rink_rats_chapter2_#_42,1894,Grok 4.20 Multi-Agent,0.005288910549520058,4.908790331485976
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_8,1903,Grok 4.20 Multi-Agent,0.55162842960345,8.709195534901909
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_speech_#_vid_HjRhgaz1xTI_#_0,1826,Grok 4.20 Multi-Agent,0.0,27.32108787743871
EN-ja_JP,wmt25_fluency_benchmark,en-ja_JP_#_social_#_114300646822630777_#_3,1786,Grok 4.20 Multi-Agent,0.0,18.105205307687065
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.228996_#_2,1897,Grok 4.20 Multi-Agent,0.5173549449664218,9.052802335193388
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230238_#_4,1908,Grok 4.20 Multi-Agent,0.23351477753469982,10.772697425418059
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114157282362077575_#_2,1963,Grok 4.20 Multi-Agent,0.07801903428371645,6.761921214779232
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_Kr2KbsdNHWs_#_0,2015,Grok 4.20 Multi-Agent,0.01599782021444565,3.3819889305817323
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.231314_#_1,1934,Grok 4.20 Multi-Agent,0.7368910139475094,16.430557954140106
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_4,1920,Grok 4.20 Multi-Agent,0.3361196238291538,10.106852381960236
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_social_#_114174389242714730_#_3,1969,Grok 4.20 Multi-Agent,0.16603317960459402,9.16709486800977
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_5,2097,Grok 4.20 Multi-Agent,32.448590068618124,65.5246996664872
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_15,2052,Grok 4.20 Multi-Agent,23.29250094582935,49.98896352733221
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_speech_#_vid_fWRlPSl5itQ_#_0,2027,Grok 4.20 Multi-Agent,0.37825862839099145,8.36899718245259
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_newrepublic.com.12619_#_3,2119,Grok 4.20 Multi-Agent,32.360931672374484,57.357930545214394
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_guardian.230737_#_5,1921,Grok 4.20 Multi-Agent,15.446336338345283,48.060461831877745
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114417630342798842_#_6,2186,Grok 4.20 Multi-Agent,11.331155515248991,48.3863275130472
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.153341_#_0,2122,Grok 4.20 Multi-Agent,66.87403049764218,82.02400496785958
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.229338_#_0,2092,Grok 4.20 Multi-Agent,13.674406678232565,50.068328339322974
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_nytimes.154208_#_0,2127,Grok 4.20 Multi-Agent,7.16047614494885,27.063118757887583
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_1,1950,Grok 4.20 Multi-Agent,0.05637304874554616,5.777502655249629
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.230737_#_3,2102,Grok 4.20 Multi-Agent,29.086674208340327,54.58190023773027
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_news_#_guardian.231311_#_6,2113,Grok 4.20 Multi-Agent,9.830770786046187,36.77086794421493
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114174389242714730_#_4,2148,Grok 4.20 Multi-Agent,19.98571450147934,47.85148606595344
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_literary_#_rink_rats_chapter2_#_30,2067,Grok 4.20 Multi-Agent,25.42975464978662,51.48472202429303
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_social_#_114220065940975488_#_5,2157,Grok 4.20 Multi-Agent,8.196175167267858,28.551181378690753
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_PJLN1kAzbyw_#_0,2215,Grok 4.20 Multi-Agent,35.33201856310517,58.28540159847688
EN-mas_KE,wmt25_fluency_benchmark,en-mas_KE_#_news_#_nytimes.153341_#_0,1949,Grok 4.20 Multi-Agent,0.0,12.172822756708424
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_Lb7Dhf7oo4Y_#_0,2211,Grok 4.20 Multi-Agent,28.148159103772958,50.84846632846081
EN-ru_RU,wmt25_fluency_benchmark,en-ru_RU_#_speech_#_vid_P2a0lVGYDNo_#_0,2214,Grok 4.20 Multi-Agent,34.788404253004956,58.71405943542784
EN-sr_Cyrl_RS,wmt25_fluency_benchmark,en-sr_Cyrl_RS_#_news_#_guardian.230737_#_0,2302,Grok 4.20 Multi-Agent,38.53856918030314,59.297997315450054
